timestamp,mac_id,project_name,resource_type,allocated_capacity,used_capacity,capacity_unit,utilization_pct
2025-01-13 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.88
2025-01-13 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.66,cores,13.84
2025-01-13 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.73
2025-01-13 17:00:00,mac-waste-scenario,Project Vega,cpu,12,2.18,cores,18.21
2025-01-13 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.92,cores,16.01
2025-01-13 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.14
2025-01-13 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.72,cores,14.31
2025-01-13 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.53,cores,12.78
2025-01-13 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.87
2025-01-13 23:00:00,mac-waste-scenario,Project Vega,cpu,12,2.01,cores,16.75
2025-01-14 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.21
2025-01-14 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.55
2025-01-14 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.56
2025-01-14 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.22
2025-01-14 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.42,cores,11.81
2025-01-14 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.53
2025-01-14 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.59,cores,13.29
2025-01-14 07:00:00,mac-waste-scenario,Project Vega,cpu,12,2.01,cores,16.77
2025-01-14 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.46
2025-01-14 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.15
2025-01-14 10:00:00,mac-waste-scenario,Project Vega,cpu,12,2.17,cores,18.05
2025-01-14 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.72,cores,14.37
2025-01-14 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.66,cores,13.8
2025-01-14 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.38
2025-01-14 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,15.0
2025-01-14 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.56,cores,13.01
2025-01-14 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.91,cores,15.92
2025-01-14 17:00:00,mac-waste-scenario,Project Vega,cpu,12,2.28,cores,19.03
2025-01-14 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.48
2025-01-14 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.59
2025-01-14 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.91
2025-01-14 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.64
2025-01-14 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.5,cores,12.51
2025-01-14 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.53,cores,12.79
2025-01-15 00:00:00,mac-waste-scenario,Project Vega,cpu,12,2.11,cores,17.56
2025-01-15 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.19
2025-01-15 02:00:00,mac-waste-scenario,Project Vega,cpu,12,2.06,cores,17.16
2025-01-15 03:00:00,mac-waste-scenario,Project Vega,cpu,12,2.17,cores,18.05
2025-01-15 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.52
2025-01-15 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.93,cores,16.11
2025-01-15 06:00:00,mac-waste-scenario,Project Vega,cpu,12,2.27,cores,18.9
2025-01-15 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.61
2025-01-15 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.66,cores,13.81
2025-01-15 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.48,cores,12.29
2025-01-15 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.81,cores,15.08
2025-01-15 11:00:00,mac-waste-scenario,Project Vega,cpu,12,2.15,cores,17.96
2025-01-15 12:00:00,mac-waste-scenario,Project Vega,cpu,12,2.03,cores,16.92
2025-01-15 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.12
2025-01-15 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.59,cores,13.29
2025-01-15 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,13.99
2025-01-15 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.58
2025-01-15 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.59
2025-01-15 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.43
2025-01-15 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.59
2025-01-15 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.4
2025-01-15 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.92
2025-01-15 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.41
2025-01-15 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.83
2025-01-16 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.92,cores,16.01
2025-01-16 01:00:00,mac-waste-scenario,Project Vega,cpu,12,2.25,cores,18.74
2025-01-16 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.18
2025-01-16 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.81,cores,15.11
2025-01-16 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.4,cores,11.63
2025-01-16 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.78
2025-01-16 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.33,cores,11.11
2025-01-16 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.46,cores,12.18
2025-01-16 08:00:00,mac-waste-scenario,Project Vega,cpu,12,2.01,cores,16.71
2025-01-16 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.97,cores,16.41
2025-01-16 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.7
2025-01-16 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.39,cores,11.58
2025-01-16 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.26
2025-01-16 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.64
2025-01-16 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.95,cores,16.27
2025-01-16 15:00:00,mac-waste-scenario,Project Vega,cpu,12,2.34,cores,19.52
2025-01-16 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.43
2025-01-16 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.44
2025-01-16 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.66
2025-01-16 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.89
2025-01-16 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.65
2025-01-16 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.7
2025-01-16 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.23
2025-01-16 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.7
2025-01-17 00:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.22
2025-01-17 01:00:00,mac-waste-scenario,Project Vega,cpu,12,2.06,cores,17.13
2025-01-17 02:00:00,mac-waste-scenario,Project Vega,cpu,12,2.06,cores,17.17
2025-01-17 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.69,cores,14.05
2025-01-17 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.92,cores,16.03
2025-01-17 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.77,cores,14.74
2025-01-17 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.22
2025-01-17 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.72,cores,14.32
2025-01-17 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.49,cores,12.4
2025-01-17 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.45,cores,12.11
2025-01-17 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.99,cores,16.59
2025-01-17 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.62
2025-01-17 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.43
2025-01-17 13:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,17.0
2025-01-17 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.38,cores,11.53
2025-01-17 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.43
2025-01-17 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.84,cores,15.35
2025-01-17 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.78
2025-01-17 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.25
2025-01-17 19:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.06
2025-01-17 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.42
2025-01-17 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.51,cores,12.57
2025-01-17 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.14
2025-01-17 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.99,cores,16.61
2025-01-18 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.91,cores,15.93
2025-01-18 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.34,cores,11.2
2025-01-18 02:00:00,mac-waste-scenario,Project Vega,cpu,12,2.12,cores,17.7
2025-01-18 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.2
2025-01-18 04:00:00,mac-waste-scenario,Project Vega,cpu,12,2.12,cores,17.69
2025-01-18 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.23
2025-01-18 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.41
2025-01-18 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.53,cores,12.75
2025-01-18 08:00:00,mac-waste-scenario,Project Vega,cpu,12,2.41,cores,20.07
2025-01-18 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.65
2025-01-18 10:00:00,mac-waste-scenario,Project Vega,cpu,12,2.18,cores,18.18
2025-01-18 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.71
2025-01-18 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.84,cores,15.33
2025-01-18 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.4,cores,11.66
2025-01-18 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.23
2025-01-18 15:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,16.97
2025-01-18 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.5,cores,12.5
2025-01-18 17:00:00,mac-waste-scenario,Project Vega,cpu,12,2.06,cores,17.14
2025-01-18 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.67
2025-01-18 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.91
2025-01-18 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,14.0
2025-01-18 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.69,cores,14.08
2025-01-18 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.9
2025-01-18 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.67,cores,13.93
2025-01-19 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.6,cores,13.35
2025-01-19 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.39
2025-01-19 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.95
2025-01-19 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.49,cores,12.42
2025-01-19 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.9
2025-01-19 05:00:00,mac-waste-scenario,Project Vega,cpu,12,2.01,cores,16.77
2025-01-19 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.43,cores,11.94
2025-01-19 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,15.01
2025-01-19 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.7
2025-01-19 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.05
2025-01-19 10:00:00,mac-waste-scenario,Project Vega,cpu,12,2.0,cores,16.71
2025-01-19 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,13.96
2025-01-19 12:00:00,mac-waste-scenario,Project Vega,cpu,12,2.16,cores,18.0
2025-01-19 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.44
2025-01-19 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.77
2025-01-19 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.55
2025-01-19 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.49
2025-01-19 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.18
2025-01-19 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.69
2025-01-19 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.21
2025-01-19 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.91
2025-01-19 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.83
2025-01-19 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.8
2025-01-19 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.81,cores,15.1
2025-01-20 00:00:00,mac-waste-scenario,Project Vega,cpu,12,2.03,cores,16.92
2025-01-20 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.19
2025-01-20 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.92
2025-01-20 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.39,cores,11.56
2025-01-20 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.96,cores,16.3
2025-01-20 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.84
2025-01-20 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.37,cores,11.39
2025-01-20 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.88
2025-01-20 08:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.21
2025-01-20 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.43,cores,11.95
2025-01-20 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.82
2025-01-20 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.51
2025-01-20 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.53,cores,12.74
2025-01-20 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.76
2025-01-20 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.39
2025-01-20 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.56
2025-01-20 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.17
2025-01-20 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.49
2025-01-20 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.9,cores,15.87
2025-01-20 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.06
2025-01-20 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.51,cores,12.58
2025-01-20 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.36,cores,11.33
2025-01-20 22:00:00,mac-waste-scenario,Project Vega,cpu,12,2.25,cores,18.72
2025-01-20 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.72,cores,14.36
2025-01-21 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.49
2025-01-21 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.94
2025-01-21 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.84,cores,15.32
2025-01-21 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.81,cores,15.1
2025-01-21 04:00:00,mac-waste-scenario,Project Vega,cpu,12,2.26,cores,18.82
2025-01-21 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.92
2025-01-21 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.43,cores,11.89
2025-01-21 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.56,cores,12.98
2025-01-21 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.48,cores,12.33
2025-01-21 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.98,cores,16.49
2025-01-21 10:00:00,mac-waste-scenario,Project Vega,cpu,12,2.0,cores,16.64
2025-01-21 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.08
2025-01-21 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.47,cores,12.22
2025-01-21 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.29
2025-01-21 14:00:00,mac-waste-scenario,Project Vega,cpu,12,2.13,cores,17.78
2025-01-21 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.12,cores,9.36
2025-01-21 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.93,cores,16.05
2025-01-21 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.85
2025-01-21 18:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.08
2025-01-21 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.84
2025-01-21 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.43
2025-01-21 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.44,cores,11.99
2025-01-21 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.05
2025-01-21 23:00:00,mac-waste-scenario,Project Vega,cpu,12,2.13,cores,17.77
2025-01-22 00:00:00,mac-waste-scenario,Project Vega,cpu,12,2.0,cores,16.64
2025-01-22 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.7,cores,14.2
2025-01-22 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.59,cores,13.26
2025-01-22 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.35,cores,11.21
2025-01-22 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.21
2025-01-22 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.94
2025-01-22 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.83
2025-01-22 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.81
2025-01-22 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.53,cores,12.76
2025-01-22 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.87
2025-01-22 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.92
2025-01-22 11:00:00,mac-waste-scenario,Project Vega,cpu,12,2.11,cores,17.58
2025-01-22 12:00:00,mac-waste-scenario,Project Vega,cpu,12,2.25,cores,18.73
2025-01-22 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.77,cores,14.73
2025-01-22 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.47
2025-01-22 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.87
2025-01-22 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.78
2025-01-22 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.52
2025-01-22 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.88
2025-01-22 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.91
2025-01-22 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.95,cores,16.21
2025-01-22 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.79
2025-01-22 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.5
2025-01-22 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.63
2025-01-23 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.55
2025-01-23 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.1
2025-01-23 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.53
2025-01-23 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.67,cores,13.9
2025-01-23 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.47
2025-01-23 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,14.99
2025-01-23 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.47,cores,12.28
2025-01-23 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.13
2025-01-23 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.48,cores,12.31
2025-01-23 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.77
2025-01-23 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.41
2025-01-23 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.3,cores,10.85
2025-01-23 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.18
2025-01-23 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.84,cores,15.3
2025-01-23 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.68
2025-01-23 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.7,cores,14.15
2025-01-23 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.25
2025-01-23 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.05
2025-01-23 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.46
2025-01-23 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.67,cores,13.89
2025-01-23 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.18
2025-01-23 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.51,cores,12.59
2025-01-23 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.47
2025-01-23 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.29
2025-01-24 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.77,cores,14.72
2025-01-24 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.69,cores,14.12
2025-01-24 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.93,cores,16.1
2025-01-24 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.4,cores,11.67
2025-01-24 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.91,cores,15.92
2025-01-24 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.49
2025-01-24 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.57
2025-01-24 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.77
2025-01-24 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.69
2025-01-24 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.48
2025-01-24 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.95,cores,16.27
2025-01-24 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.9,cores,15.86
2025-01-24 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.41
2025-01-24 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.44,cores,11.97
2025-01-24 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.93,cores,16.08
2025-01-24 15:00:00,mac-waste-scenario,Project Vega,cpu,12,2.08,cores,17.34
2025-01-24 16:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,17.02
2025-01-24 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.47
2025-01-24 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.43,cores,11.88
2025-01-24 19:00:00,mac-waste-scenario,Project Vega,cpu,12,2.03,cores,16.89
2025-01-24 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.71
2025-01-24 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.19,cores,9.93
2025-01-24 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.75
2025-01-24 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.44,cores,12.02
2025-01-25 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.49,cores,12.41
2025-01-25 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.73
2025-01-25 02:00:00,mac-waste-scenario,Project Vega,cpu,12,2.11,cores,17.55
2025-01-25 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.26
2025-01-25 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.54
2025-01-25 05:00:00,mac-waste-scenario,Project Vega,cpu,12,2.22,cores,18.5
2025-01-25 06:00:00,mac-waste-scenario,Project Vega,cpu,12,2.18,cores,18.19
2025-01-25 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.79
2025-01-25 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.52
2025-01-25 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.5,cores,12.48
2025-01-25 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.61
2025-01-25 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.9,cores,15.85
2025-01-25 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.79
2025-01-25 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.22
2025-01-25 14:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,16.99
2025-01-25 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.46
2025-01-25 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.89
